survey,longitud,ID,gender,age,agegrp,postcode,income,alone,children,other,parents,partner,relation,studypt,work,workpt,workvol,lifesat,s1mat,s2hea,s3pro,s4int,s5saf,s6com,s7sec,s8cont,nbhsat,n1tru,n2sop,n3goa,n4env,n5ame,n6sha,austlife,a1eco,a2env,a3soc,a4gov,a5bus,a6nat,happy,content,satisfied,excited,dass01,dass02,dass03,dass04,dass05,dass06,dass07,dass08,dass09,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,le1,le2,le03mat,le03int,le03pro,le03hea,le03saf,le03com,le03sec,le04,pcntrl01,pcntrl02,pcntrl03,scntrl01,scntrl02,scntrl03,rcntrl01,rcntrl02,rcntrl03,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses08,ses09,ses10,lot01,lot03,lot06,tipi01,tipi02,tipi03,tipi04,tele79,tele80A,tele80B,tele80C,tele81,tele82A,tele82B,tele83,tele84,tele85,tele86,tele87,tele88,tele89,tele90,tele91,tele92,tele93,tele94,tele95,tele96,tele97,tele98,tele99,tele100,tele101,tele102,tele103,tele104,tele105,tele106,tele107,tele108,tele109,tele110,tele111,tele112,tele113,tele114A,tele114B,tele114C,tele114D,tele114E,tele114F,tele114G,tele115A,tele115B,tele115C,tele115D,tele115E,tele115F,tele115G
1006,24132,454,0,61,4,2340,.5,1, , , , ,3, ,6,1,1,1,5,5,1,1,5,4,3,1,8,8,8,5,8,8,8,3,3,3,3,3,5,5,0,0,0,5,8,8,10,2,8,8,9,9,9,9,9,9,9,8,8,9,9,9,6,6,9,2,8,1,1,1,1, , , ,2,8,2,2,2,8,1,2,10,8,1,2,6,1,9,9,3,9,9,2,2,2,2,1,9,9,2,0,10, , ,7, , ,0,0,1,0,0,0,1,1,8,3,2,2,4,2, , , , , , , , , , , , ,8, , ,7,3, , , , , , , , , , , , ,1,3
1006,24140,455,0,59,4,2904,2,1, , , , ,4, ,1, ,1,6,6,7,6,5,7,7,7,7,7,8,6,5,6,7,5,7,4,5,5,0,3,5,5,5,5,5,6,0,2,0,0,8,0,0,0,2,2,2,0,8,0,0,0,5,0,0,0,0, , , , , , , , , ,5,5,3,5,8,3,5,5,6,5,5,6,6,3,8,8,1,7,8,5,7,5,2,6,8,5,4,10, ,3,0,3, ,0,3,3,9,0,0,4,5,3,10,0,0,3,2,2,10,0,0,0,0,2,5,0,0,0,0,5,5,5,3,10,1,4,2, ,3, , ,1,4,2, ,3, , 
1006,24145,456,1,57,4,2210,1, , , , ,1,1, ,1, , ,10,10,10,5,5,5,5,5,10,10,10,5,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0, , , , , , , , , ,10,10,5,10,10,10,5,10,10,10,5,5,0,5,5,5,5,5,5,0,5,10,5,5,10,5,4,20, ,2,7, , ,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,5,0,10,10,3, ,1, ,4,2, ,2, ,1, ,4,3, 
1006,24148,457,0,63,4, , , , , , , , , , , , ,7,5,4,5,6,8,5,6,7,6,6,2,2,8,5,1,5,3,6,6,3,2,4,6,5,5,5,1,0,1,0,4,0,0,0,0,1,2,4,3,1,0,5,1,3,2,4,3,2,9,1,1,1,1, , ,1,0,2,4,6,7,7,3,5,7,2,5,4,5,6,3,5,3,5,2,5,6,8,8,5,2,7,6,2, , ,15,7, , ,0, ,6,7,1,1,1,3, , , , , , ,8,9,2,0,0,2, , , , , , ,1,3,0,8,9,1, , , ,2, , ,1, , , ,2, , 
1006,24162,458,0,44,2,3031,3,1, , , , ,2, ,0, , ,7,7,6,7,8,9,6,8,8,8,8,7,6,8,9,7,8,8,3,4,2,3,7,7,8,8,7,2,3,0,0,5,2,0,1,0,0,0,1,2,2,0,0,0,1,1,0,0,2,5,1, ,1,1, , ,1,3,5,9,9,8,7,9,1,8,4,7,0,9,9,8,7,9,5,1,8,8,8,8,7,5,6,9,6,5,25,15,4,3,5,0,1,7,7,6,4,7,7,4,7,7,7,0,5,7,5,4,4,4,7,3,4,7,7,3,7,6,7,7,7,7,1,6,5,4,7,1,3,2,6,5,4,7,1, 
1006,24184,459,0,49,3, , , , , , , , , , , , ,4,8,8,4,8,8,5,6,8,8,7,8,7,6,6,6,7,8,4,4,7,7,6,6,6,5,4,2,0,3,0,3,4,0,0,0,0,2,2,2,1,0,0,0,2,0,0,0,0, , , , , , , , , ,3,7,7,8,8,8,0,7,2,4,6,7,8,7,4,6,7,2,4,5,6,7,2,0,8,7,4,15, ,20,1,2, ,0,1,8,6,7,5,4,6,6,6,5,4,4,4,7,7,5,3,3,3,4,4,6,3,2,6,5,5,5,7,7,1,5,3, ,2,4, ,1,5,2, ,3,4, 
1006,24185,460,0,54,3,3525,3, ,1, , ,1,0, ,0, , ,8,9,10,8,7,10,8,10,8,8,10,10,10,6,9,9,10,10,3,7,10,10,10,9,9,9,5,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1, ,2, ,1, , , , , ,1,5,6,6,5,10,10,5,6,5,7,7,7,8,5,5,9,5,5,7,5,5,6,1,2,1,1,3,0,5, ,5,2,1,0,4,0,10,5,5,5,5,0,6,5,5,5,5,0,0,0,0,0,0,6,0,2,0,0,0,5,5,9,5,9, , , , , , , , , , , , ,4,2
1006,24200,461,0,58,4, , , , , , , , , , , , ,10,9,8,8,10,10,7,9,9,7,7,9,9,9,8,10,10,9,8,8,10,9,9,9,10,9,10,0,7,1,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0, , , , , , , , , ,6,7,7,7,5,5,5,5,5,10,0,8,8,0,0,10,0,0,10,8,8,5,2,2,2,10,6, ,20,20,4,7,5,0,2,7,9,5,7,7,7,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,7,4,6,5,5,5,5,5,1, , , , , , ,1, , , , , , 
1006,24202,462,1,60,4,2130,3,1, , , , ,4, ,0, , ,7,7,8,6,7,5,5,4,5,8,8,5,7,5,7,5,8,5,3,3,3,5,5,7,7,8,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,1,8, ,1, , , , , ,1,10,7,6,7,8,7,0,2,2,5,2,7,7,1,1,8,2,2,8,8,8,8,6,2,4,5,3,25,60, ,7, , ,1,2,7,10,3,3,4,5,10,10,8,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,10,2, ,1, , ,3, ,1, ,2, , ,3, 
1006,24215,463,0,70,5,4066,3, , , , ,1,0, ,2,1, ,5,7,6,6,5,8,6,8,6,7,7,5,5,8,9,6,10,10,6,7,8,7,8,6,5,5,4,4,5,5,1,4,2,0,1,0,5,3,8,6,5,0,3,3,0,0,0,2,2, , ,1, ,1, , , ,1,2,5,5,6,8,2,5,2,1,3,9,8,8,8,2,8,2,5,3,8,7,7,2,3,9,7,4, , , ,0,15, ,0,0,2,10,7,1,2,1,10,10,10,10,10,10,5,5,5,5,5,5,8,9,10,5,2,7,10,6,7,7,9,2, ,5,4,6,1,4,2, ,3,5, , , 
1006,24224,464,0,52,3,2304,4, , ,1, ,1,0, ,1, , ,8,8,1,6,9,9,5,5,8,5,5,5,5,5,9,5,9,9,7,8,9,5,7,7,6,6,5,4,10,5,4,6,6,7,3,3,5,8,6,5,3,5,4,6,8,5,5,6,0, , , , , , , , , ,3,7,7,5,7,5,4,6,7,6,2,9,7,6,10,10,5,0,5,6,5,5,6,5,5,4,4,20, ,10,1,10, ,2,1,8,8,0,0,5,5,5,5,5,5,5,5,8,10,0,0,0,5,7,9,0,0,5,5,5,8,8,8,9,3, , ,2, ,3, ,1, , ,2, ,2,3
1006,24230,465,1,39,2,2671,.5, ,1, , , ,4, ,6, , ,7,8,5,8,9,9,6,9,10,7,8,4,5,5,5,7,10,10,10,9,8,9,9,9,9,9,9,7,6,7,3,4,2,1,3,6,3,5,1,1,1,0,0,0,0,0,0,0,1,8, ,1, , , ,1, ,5,5,5,8,9,9,9,5,1,9,9,5,5,9,9,8,9,7,8,9,10,10,10,9,9,5,5,4,50, ,100,2,5, ,1,3,8,9,0,0,0,0,10,10,4,3,4,4,10,10,0,0,0,0,10,10,0,0,0,0,5,6,7,10,10,1, , , , , ,1,2, , , ,3, , 
1006,24235,466,1,56,4, , , , , , , , , , , , ,8,10,10,9,10,10,8,9,9,10,10, ,7,7,10,5,10,7,7,10,5,5,6,9,9,9,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10, ,1,1, , , , ,1,0,7,5,7,9,9,0,5,5,8,8,8,8,0,8,8,10,0,6,7,8,8,0,0,9,9,4,6, ,1,7, , ,0,0,8,10,0,0,0,3,10,10,10,10,10,10,0,10,0,0,0,0,0,10,0,0,0,0,10,10,5,10,10,2, ,1, , , , ,2, ,1, , ,4,3
1006,24236,467,0,46,3,3146,4,1, , , , ,2, ,0, , ,8,9,8,7,8,10,9,8,8,9,8,8,7,9,10,8,9,8,8,7,8,8,7,8,8,8,7,2,0,4,0,5,3,0,3,1,1,2,2,2,2,1,3,1,2,0,0,1,1,5,1, , , , , ,1,0,7,6,6,8,8,6,3,5,7,8,2,7,8,1,3,8,2,1,7,7,7,8,8,3,1,7,6,6,30,10,3, ,3,1,3,9,9,8,7,7,8,7,8,9,7,6,8,8,8,9,7,6,8,6,6,9,5,5,6,7,7,7,9,9,2, ,3, , ,2, ,1, ,3, , , , 
1006,24237,468,1,67,5,2119,1,1, , , , ,3, ,1, ,1,9,10,10,7,7,9,8,9,10,10,9,7,7,10,9,7,10,9,7,8,8,8,8,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,0,0,10,10,10,10,0,0,0,9,0,8,10,0,0,9,8,0,8,10,10,10,0,0,8,10,4,20, ,5,7, , ,2,3,9,9,0,0,0,8,10,10,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,8,8,3, ,4, , ,1,2,3, ,4,5,6,1, 
1006,24239,469,1,54,3,4067,3, , , , ,1,1, ,0, , ,9,8,7,7,9,10,1,7,7,7,3,2,2,4,8,2,8,8,8,7,7,7,7,8,8,8,6,7,0,7,3,4,8,9,8,8,2,8,6,4,4,1,2,6,8,2,5,1,2,10, ,1, , , , , ,1,10,10,10,10,10,10,0,0,5,8,0,8,7,0,1,7,1,0,7,5,5,5,10,0,0,5,6,10,10,10,4,5,5,0,0,10,10,6,3,0,3,10,10,7,2,1,3,10,10,3,2,1,1,10,10,6,2,1,1,10,10,10,10,10,1,3,2, , , , ,1,3,2, , , , 
1006,24242,470,0,36,2, , , , , , , , , , , , ,7,7,5,8,9,5,6,6,6,7,6,5,6,5,6,7,9,9,8,8,8,7,7,8,8,8,9,8,1,0,3,1,6,0,1,0,0,2,3,0,7,3,0,0,3,2,0,0,1,9, ,1,1, , , ,1,1,8,7,5,5,8,3,0,2,8,7,1,9,10,0,0,10,2,0,7,7,8,9,7,6,2,6,6,3,30,1,3, ,4,0,1,6,6,6,3,4,7,2,7,7,1,2,4,4,8,2,1,1,1,0,0,6,2,0,3,3,6,5,5,5,1, ,2, , , , ,1, , , , , ,2
1006,24249,471,1,38,2,6025,3, ,1, , ,1,0, , ,1, ,7,7,5,6,8,9,7,7,6,7,6,6,7,8,8,5,9,8,7,8,8,7,9,8,8,8,6,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0, , , , , , , , , ,7,7,7,8,8,7,1,8,5,5,2,7,6,2,2,7,6,1,8,5,6,8,5,6,7,5,6,15,12,1,3, ,1,0,1,7,9,5,5,6,6,8,8,7,6,5,6,8,8,1,1,1,1,5,5,7,7,2,2,7,6,7,8,8,2, ,3,4, ,2, ,1, ,3,4, ,3,5
1006,24252,472,1,67,5,6517,1, , , , ,1,0, ,1, , ,9,9,5,8,10,10,10,10,10,9,9,9,7,8,6,5,9,5,3,3,2,2,3,10,10,8,5,0,0,7,8,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0, , , , , , , , , ,7,6,3,7,10,10,5,5,5,9,0,9,9,0,5,10,5,0,5,5,8,7,9,5,5,7,4,20, , ,7, , ,0,2,9,10, , ,9,7,10,10, , ,10,10,10,10, , , , , , , , , , ,10, , ,10,10,1, ,3, ,5,3,4,1, ,2, ,5,3,6
1006,24256,473,1,61,4,2327,1, , , , ,1,0, ,1, , ,8,9,9,7,9,9,5,9,9,9,9,7,7,6,8,5,8,7,4,5,6,6,7,8,8,8,4,7,0,5,0,0,6,0,3,0,1,0,3,0,0,2,2,0,1,0,0,0,2,5, ,1, , , , , ,1,5,6,6,6,8,6,2,6,7,8,0,8,8,8,8,8,0,0,0,5,5,5,7,3,1,5,4,8, ,2,7, , ,0,0,5,2,0,0,0,0,9,9,2,6,5,4,3,3,0,0,0,0,0,0,0,0,0,0,9,8,0,5,7, , , , , , , , , , , , ,2,4
1006,24264,474,1,52,3,2641,.5,1, , , , ,2, ,6, , ,2,2,1,0,0,7,1,3,1,0,0,0,0,6,1,0,8,7,6,5,4,7,7,1,1,1,0,10,0,2,6,8,6,0,10,9,7,10,10,10,7,5,5,5,10,10,5,5,2,10, ,1,1,1,1, ,1,3,0,3,3,6,8,5,5,10,2,0,10,8, ,5,9,9,10,10,1,5,5,5,0,10,5,0,0,2, , ,7, , ,0,0,0,2,0,0,1,1,0,7,7,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5, , ,0,1,2,7,3,5,6,4,1,2,7,3,5,6,1, 
1006,24265,475,1,43,2,3840,3, , , , ,1,0, ,1, ,1,10,8,7,8,10,7,9,6,9,10,10,9,8,7,8,10,9,8,7,7,7,8,6,9,9,9,6,1,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,6, , , ,1,1, ,1,6,8,10,8,9,10,7,0,5,8,8,5,8,7,0,0,7,8,0,6,6,8,8,8,1,5,10,4,20, ,12,1,5, ,1,1,10,10,7,5,8,7,10,10,10,10,10,10,10,10,8,8,9,9,10,10,10,10,10,10,10,8,9,9,9, , , , , , , , , , , , , , 
1006,24266,476,1,35,1, , , , , , , , , , , , ,7,7,6,5,8,8,7,5,3,6,7,5,4,4,1,4,7,6,2,3,0,3,5,7,7,6,2,1,7,1,0,2,1,2,0,0,0,2,0,2,2,0,0,1,5,2,0,0,0, , , , , , , , , ,6,6,7,8,10,5,0,6,9,8,5,8,8,7,2,8,0,0,9,7,4,8,5,0,2,6,6,7,0,4,0,8, ,0,2,5,8,2,0,5,1,8,8,8,5,1,0,2,7,2,0,0,0,4,4,7,2,2,6,5,5,6,3,8,1,4,3,7,5,6,2,1,5,3,7,4,6,2
1006,24269,477,0,50,3,2142,.5,1, , , , ,4, ,6, , ,5,5,5,4,3,6,6,5,5,6,4,4,5,5,5,4,4,6,6,5,4,6,7,4,4,4,4,2,1,0,0,2,0,0,2,0,2,4,0,8,5,0,1,1,2,1,0,9,2,6,1,1, ,1, , , ,1,6,6,4,5,5,6,5,9,5,3,4,8,8,8,8,8,8,8,5,5,6,6,5,5,4,5,4,5, , ,7, , ,0,0,0,1,0,1,0,0,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,1, ,4,5,6,3,5,2, ,1,4,6,1, 
1006,24270,478,1,38,2,5068, , ,1, , ,1,0, ,0, , ,7,6,7,6,7,8,7,7,6,8,7,6,6,7,8,5,8,7,8,7,8,8,8,7,7,6,5,5,5,3,3,3,3,3,2,2,1,1,1,3,2,0,1,0,3,0,1,0,2,4,1, , , , , , ,1,5,6,6,6,6,6,0,5,5,6,3,6,6,0,8,7,0,0,6,5,5,5,7,2,2,4,6,12,24,5,4,1,14,1,3,6,7,6,3,5,6,7,7,1,5,3,5,7,7,2,2,2,5,6,6,7,7,7,6,6,6,6,7,7, , , , , , , , , , , , ,1,5
1006,24273,479,1,18,0,5344,2, , , ,1, ,2, ,5, , ,10,9,10,9,10,10,10,9,9,8,9,7,5,7,9,5,10,8,9,10,7,10,10,9,9,9,7,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,2,5, ,1,1, , , , ,1,3,5,9,9,9,8,0,9,2,7,3,8,8,2,2,9,2,1,9,5,5,9,7,7,4,6,4,4, , ,1,4, ,0,3,8,10,5,5,7,9,8,9,5,5,9,9,10,10,5,5,5,10,5,5,5,5,5,9,9,9,9,10,10,3, , , , ,2,1,3, , , , , , 
1006,24281,480,0,81,6,2620,1, , , , ,1,0, ,1, , ,7,8,10,5,8,9,7,9,8,9,9,7,8,9,7,5,9,7,6,7,5,5,7,7,8,8,2,3,0,0,0,2,2,0,0,1,2,1,3,0,2,0,5,2,2,0,0,0,2,6, ,1, , , , , ,1,5,7,6,5,9,5,0,3,4,8,4,5,5,7,7,5,5,7,8,5,7,8,7,3,5,5,4,15, ,1,2,6, ,0,0,8,10,0,0,7,9,10,10,7,0,5,6,10,10,3,0,3,4,9,10,5,0,3,3,10,10,10,10,10,3, ,4, ,5,1, ,3, ,2, ,4, , 
1006,24287,481,0,69,5,2086,3, , , , ,1,0, ,2,1, ,9,10,9,9,8,9,8,10,9,9,9,8,8,10,9,8,10,10,9,9,10,9,9,8,9,9,8,0,0,1,0,0,1,0,0,0,0,0, ,1,1,0,0,0,1,0,0,0,0, , , , , , , , , ,1,9,9,8,9,10,0,6,0,9,0,9,9,0,0,10,0,0,9,9,9,9,1,0,8,9,6,20,8,15,4,5,10,0,1,9,10,8,7,6,8,8,9,2,0,0,8,0,2,0,0,0,0,3,1,0,0,0,1,4,3,2,7,8,2,4,1, ,3, , ,2,4,1, ,3, , 
1006,24293,482,1,32,1,2521,2, ,1, , ,1,0, ,4, ,1,10,10,9,9,10,9,9,9,10,10,10,9,8,10,9,6,10,9,9,9,10,10,9,10,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,10,8,8,9,9,10,0,8,9,10,1,9,9,0,0,9,1,0,8,7,10,10,8,0,9,9,4,14, ,13,0,5, ,1,2,9,10,5,5,7,5,8,8,5,5,5,5,9,9,5,5,5,5,9,9,5,5,5,5,9,9,9,9,9, , , , , , , , , , , , ,1,3
1006,24294,483,1,64,4,3030,1, , ,1, ,1,0, ,1, ,1,8,7,6,8,9,9,9,8,8,9,9,8,7,5,8,8,10,8,6,8,8,7,7,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,8,8,4,9,10,8,1,0,0,8,6,6,8,6,5,6,8,4,5,8,9,9,5,0,5,9,4,30, ,10,7, , ,0,3,9,10,5,0,6,6,7,9,2,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,2,1,0,10,10,2, ,1, , , , ,1, ,2, ,3, , 
1006,24298,484,1,43,2,7011,2, ,1, , , ,4, ,0, , ,9,10,3,3,3,7,4,6,8,8,4,7,6,6,8,8,5,3,6,3, ,3,1,5,5,3,4,10,5,3,3,7,5,7,6,8,8,8,8,5,6,7,5,4,8,3,2,2,0, , , , , , , , , ,5,7,8,9,9,8,2,8,7,8,2,9,10, ,1,0,0,0,8,4,5,5,6,7,4,3,3,20,30,5,2,3, , ,2,4,5,7,8,4,6,5,5,5,5,5,5,0,0,0,0,0,0,0,0,3,0,0,5,4,0,2,7,7,1,6,4,5,7,2,3,1,6,4,5,7,1,3
1006,24299,485,1,55,3,3356,1, , , , ,1,0, ,1, , ,8,10,6,8,8,8,8,8,8,5,5,7,5,6,8,5,8,7,7,7,7,7,7,8,8,7,7,9,7,6,0,3,3,10,10,10,3,10,8,6,8,10,6,1,2,8,8,0,2,10, ,1, ,1,1, ,1,1,8,8,8,8,8,8,0,2,2,8,6,8,9,2,5,8,8,2,4,6,8,8,5,7,2,2,4,30, ,1,7, , ,0,0,8,10,8,3,3,5,8,10,8,4,4,5,0,8,0,0,0,0,0,0,0,0,0,0,10,10,0,8,10,1, , ,3, ,2, ,1, , ,3, ,1,3
1006,24300,486,1,37,2, , , , , , , , , , , , ,6,8,8,6,3,7,8,6,3,6,8,8,7,6,7,9,9,8,5,5,6,7,6,4,5,4,4,4,1,3,0,6,2,0,5,0,4,7,6,7,6,1,4,8,7,0,2,5,2,8, ,1,1, , , ,1,1,3,4,5,6,6,3,2,7,1,4,2,7,7,6,5,3,7,6,3,6,6,7,4,1,4,4,6,10,25,4,4,2,25,0,0,4,6,5,3,6,5,5,6,6,1,6,0,1,1,4,0,5,0,2,6,6,2,2,2,6,5,6,3,6,2,4,1, ,3,3,5,2,3,1, ,4, , 
1006,24303,487,1,69,5,5019,.5,1, , , , ,4, ,1, ,1,7,7,9,8,6,10,8,8,9,5,5,4,3,5,3,4,8,7,5,5,7,5,6,9,8,6,6,5,7,3,0,6,4,0,3,0,0,2,5,5,3,0,6,0,2,0,0,0,1,9,1, ,1, , , , ,2,10,10,10,10,10,6,0,3,3,8,0,8,9,0,0,10,0,0,10,8,7,10,9,0,4,8,4,25, ,5,7, , ,1,3,10,10,3,5,7,9,10,10,4,3,3,8,2,2,0,5,0,0,0,0,0,0,0,0,10,1,0,10,10,1,6,2,7,4,3,5,1,6,2,7,4,3,5
1006,24308,488,1,32,1, , , , , , , , , , , , ,7,7,8,6,7,6,6,4,8,6,6,3,3,6,6,5,9,8,8,7,7,6,8,8,7,7,8,8,1,2,0,0,2,0,0,1,0,3,3,3,8,5,2,4,5,0,0,1,1,7,1,1,1,1, ,1,1,2,7,10,10,10,10,10,0,10,6,7,6,7,8,2,4,6,6,1,9,6,8,8,7,1,6,7,6,10,25,10,1,1,3,1,2,7,9,7,6,6,6,6,9,8,3,8,8,7,9,3,0,1,4,5,6,8,8,4,7,7,7,7,6,7,1,5,2, ,3,4,6,1,5,2, ,3,4,6
1006,24311,489,1,52,3, , , , , , , , , , , , ,5,8,7,6,2,6,6,6,6,5,5,5,5,5,7,6,6,4,5,5,4,4,3,5,5,5,5,5,5,6,6,6,6,6,6,5,4,5,5,5,5,4,5,4,4,5,6,6,0, , , , , , , , , ,6,6,6,6,6,6,6,6,5,6,7,7,7,4,3,3,6, ,5,5,5,5,3,5,4,5,4,12, ,6,0,8, ,1,1,7,8,7,5,5,7,8,8,8,5,5,8,8,8,8,5,5,5,5,5,5,5,5,5,8,8,8,8,8, , , , , , , , , , , , , , 
1006,24321,490,1,72,5,5052,1, , , , ,1,0, ,1, , ,8,8,10,8,9,9,5,8,8,10,10,5,5,8,8,5,10,8,8,8,8,5,8,9,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, ,1, , , , , ,1,0,8,8,8,10,10,10,5,0,10,9,10,10,0,0,10,10,0,10,9,10,10,9,1,5,10,0,5, , ,1,2, ,0,0,7,7,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,3,1, ,4, ,5,2, ,1, ,3, ,4,1,4
1006,24329,491,1,57,4,6210,1, , , , ,1,0, ,1, ,1,8,7,5,8,10,8,9,8,7,10,9,8,8,9,9,10,10,8,8,8,8,8,9,9,9,8,6,8,0,5,0,9,9,0,5,9,3,7,8,0,1,1,0,1,2,0,0,0,1,8,1,1,1,1,1, , ,3,8,8,9,9,10,8,0,2,1,9,2,9,9,1,0,9,1,0,9,7,9,10,8,2,5,6,4,21, ,1,0,1, ,1,1,9,10,1,0,5,3,10,10,5,8,5,3,5,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,10,2, ,4, , ,1,3,2, ,4, ,5,2,1
1006,24330,492,1,42,2,3915,2, ,1, , ,1,1, ,0,1, ,9,8,8,8,10,6,6,6,7,7,7,6,6,7,7,6,9,7,8,6,6,7,7,9,9,9,8,7,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , , ,2,6,7,8,10,8,1,8,8,8,0,9,9,0,0,9,1,0,9,8,8,8,9,0,0,7,6,20,104,20,4,2,1,0,3,9,10,8,5,7,7,10,10,10,7,7,7,9,9,10,5,7,7,7,7,7,5,5,5,9,8,7,8,8,1,5,2,7,3,6,4,1,5,2,7,3,6,4
1006,24336,493,0,38,2,3047,3, ,1, , ,1,0, ,0, , ,8,7,9,8,9,8,6,8,6,5,4,4,3,2,3,5,6,5,3,3,2,2,6,7,7,7,5,1,0,0,0,1,2,0,0,0,1,2,1,1,2,0,1,0,2,0,0,0,0, , , , , , , , , ,8,8,9,8,8,7,0,6,5,8,1,9,9,1,2,9,3,0,8,7,7,7,6,1,5,7,6,15,100,5,5,2,1,0,4,6,8,5,5,3,4,4,3,7,6,1,4,3,3,1,1,0,2,4,4,1,1,0,2,7,5,6,6,6, , , , , , , , , , , , ,1,3
1006,24344,494,1,24,0,2069,5.1, , , ,1, ,2, ,0, , ,7,7,7,7,6,8,5,6,7,8,9,7,5,8,8,5,8,7,5,7,7,8,7,7,7,7,6,5,8,2,1,4,5,0,2,2,3,2,5,2,5,0,1,0,2,0,0,0,2,6, ,1, , , , , ,1,8,8,8,8,9,9,0,5,6,7,0,8,8,8,3,8,0,0,8,5,6,6,5,6,2,9,6,7,30,14,4,4,6,1,3,9,9,7,5,5,5,0,0,10,5,5,5,9,7,7,5,5,5,7,7,10,10,10,10,5,8,8,8,8,2,3,4,7,1,6,5,1,3,5,7,2,6,4
1006,24345,495,1,24,0,5161,3, , , ,1, ,2, ,0, ,1,7,8,6,7,8,9,8,8,8,8,9,7,7,7,8,6,10,8,3,5,4,7,8,7,8,8,8,9,8,5,0,7,9,0,8,0,2,6,6,3,3,5,3,1,7,0,0,0,0, , , , , , , , , ,9,8,6,4,5,5,3,9,8,6,7,10,10,6,8,8,10,2,5,2,2,6,5,7,5,5,6,5,5,12,4,3,3,0,3,8,9,8,3,5,6,0,10,10,2,2,5,10,10,8,3,4,4,6,3,4,4,5,5,8,9,8,7,7,2,5,4,6,7,4,3,2,1,5,6,7, , 
1006,24353,496,1,25,0,4005,.5, , ,1, , ,2, ,5, , ,4,4,4,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,5,4,5,5,5,5,2,5, , , , , ,1, ,5,5,5,5,5,5,7,6,7,5,5,5,5,5,5,4,4,4,5,5,5,5,5,6,4,4,5,4,30, ,10,3, ,6,2,2,7,8,5,5,6,6,6,8,5,5,6,6,8,8,5,5,5,5,8,8,5,5,6,6,6,6,6,7,8,2, , ,3, ,3, ,1, , ,2, ,1, 
1006,24370,497,1,25,0,3505,3, , , , ,1,0, ,0, , ,9,9,9,9,9,7,8,7,8,7,7,5,5,6,8,5,8,8,7,4,4,4,4,9,9,9,5,4,8,2,2,6,5,1,1,2,3,2,2,2,2,2,2,2,2,3,4,0,1,9, ,1,1,1, , , ,1,6,10,9,10,10,9,0,4,3,9,7,7,8,2,1,9,1,1,8,7,9,7,2,3,8,8,6,10,1,1,3, ,2,0,4,10,10,2,2,6,7,8,8,3,2,5,7,7,7,0,0,4,4,3,3,0,0,3,9,6,6,6,10,10,1,5,2, ,4,6,3,1,5,2, ,4,6,3
